Checked,Protein FDR Confidence: Combined,Accession,Description,# Peptides,# PSMs,# Unique Peptides,Ensembl Gene ID,Gene Symbol,# Razor Peptides,Abundance Ratio: (PBS) / (NaCl),Abundance Ratio (log2): (PBS) / (NaCl),Abundance Ratio P-Value: (PBS) / (NaCl),Abundance Ratio Adj. P-Value: (PBS) / (NaCl),Abundance Ratio Variability [%]: (PBS) / (NaCl),Abundance Ratio Weight: (PBS) / (NaCl),Abundances (Grouped): NaCl,Abundances (Grouped): PBS,Abundances (Grouped) CV [%]: NaCl,Abundances (Grouped) CV [%]: PBS,Abundances (Grouped) Count: NaCl,Abundances (Grouped) Count: PBS,"Abundances (Scaled): F25: Sample, NaCl","Abundances (Scaled): F26: Sample, NaCl","Abundances (Scaled): F27: Sample, NaCl","Abundances (Scaled): F28: Sample, NaCl","Abundances (Scaled): F29: Sample, NaCl","Abundances (Scaled): F30: Sample, NaCl","Abundances (Scaled): F31: Sample, NaCl","Abundances (Scaled): F32: Sample, NaCl","Abundances (Scaled): F17: Sample, PBS","Abundances (Scaled): F18: Sample, PBS","Abundances (Scaled): F19: Sample, PBS","Abundances (Scaled): F20: Sample, PBS","Abundances (Scaled): F21: Sample, PBS","Abundances (Scaled): F22: Sample, PBS","Abundances (Scaled): F23: Sample, PBS","Abundances (Scaled): F24: Sample, PBS","Abundances (Normalized): F25: Sample, NaCl","Abundances (Normalized): F26: Sample, NaCl","Abundances (Normalized): F27: Sample, NaCl","Abundances (Normalized): F28: Sample, NaCl","Abundances (Normalized): F29: Sample, NaCl","Abundances (Normalized): F30: Sample, NaCl","Abundances (Normalized): F31: Sample, NaCl","Abundances (Normalized): F32: Sample, NaCl","Abundances (Normalized): F17: Sample, PBS","Abundances (Normalized): F18: Sample, PBS","Abundances (Normalized): F19: Sample, PBS","Abundances (Normalized): F20: Sample, PBS","Abundances (Normalized): F21: Sample, PBS","Abundances (Normalized): F22: Sample, PBS","Abundances (Normalized): F23: Sample, PBS","Abundances (Normalized): F24: Sample, PBS","Abundance: F25: Sample, NaCl","Abundance: F26: Sample, NaCl","Abundance: F27: Sample, NaCl","Abundance: F28: Sample, NaCl","Abundance: F29: Sample, NaCl","Abundance: F30: Sample, NaCl","Abundance: F31: Sample, NaCl","Abundance: F32: Sample, NaCl","Abundance: F17: Sample, PBS","Abundance: F18: Sample, PBS","Abundance: F19: Sample, PBS","Abundance: F20: Sample, PBS","Abundance: F21: Sample, PBS","Abundance: F22: Sample, PBS","Abundance: F23: Sample, PBS","Abundance: F24: Sample, PBS","Abundances Count: F25: Sample, NaCl","Abundances Count: F26: Sample, NaCl","Abundances Count: F27: Sample, NaCl","Abundances Count: F28: Sample, NaCl","Abundances Count: F29: Sample, NaCl","Abundances Count: F30: Sample, NaCl","Abundances Count: F31: Sample, NaCl","Abundances Count: F32: Sample, NaCl","Abundances Count: F17: Sample, PBS","Abundances Count: F18: Sample, PBS","Abundances Count: F19: Sample, PBS","Abundances Count: F20: Sample, PBS","Abundances Count: F21: Sample, PBS","Abundances Count: F22: Sample, PBS","Abundances Count: F23: Sample, PBS","Abundances Count: F24: Sample, PBS","Found in Sample: [S25] F25: Sample, NaCl","Found in Sample: [S26] F26: Sample, NaCl","Found in Sample: [S27] F27: Sample, NaCl","Found in Sample: [S28] F28: Sample, NaCl","Found in Sample: [S29] F29: Sample, NaCl","Found in Sample: [S30] F30: Sample, NaCl","Found in Sample: [S31] F31: Sample, NaCl","Found in Sample: [S32] F32: Sample, NaCl","Found in Sample: [S17] F17: Sample, PBS","Found in Sample: [S18] F18: Sample, PBS","Found in Sample: [S19] F19: Sample, PBS","Found in Sample: [S20] F20: Sample, PBS","Found in Sample: [S21] F21: Sample, PBS","Found in Sample: [S22] F22: Sample, PBS","Found in Sample: [S23] F23: Sample, PBS","Found in Sample: [S24] F24: Sample, PBS"
FALSE,High,Q9VPR3,PfkB domain-containing protein OS=Drosophila melanogaster OX=7227 GN=Dmel\CG2794 PE=1 SV=1,7,30,7,FBgn0031265,CG2794,0,0.715,-0.48,0.788585031,0.9239152,47.85,21.99138575,112.1,87.9,11.02,12.65,8,8,115.6,125.4,109.9,122.3,101.2,99,135.2,106.7,77.5,90.5,91.4,86.3,68.2,75.7,99.2,96.2,3798458.107,4121527.819,3612908.978,4018605.44,3325017.146,3252920.688,4445131.088,3506144.294,2546243.943,2975252.335,3004782.781,2836390.075,2242354.28,2487176.055,3259991.532,3160650.841,1810244.797,1972316.969,3379810.156,3854981.313,2890189.875,3252920.688,2842709.797,1254840.984,1041330.664,1307036.93,1298941.938,1394061.906,1264956.719,1446095.766,1252069.648,1308487.891,5,5,5,6,5,5,6,5,6,5,4,4,4,4,5,5,High,High,High,High,High,High,High,High,Peak Found,High,High,Peak Found,High,High,High,High
FALSE,High,Q9VW82,PfkB domain-containing protein OS=Drosophila melanogaster OX=7227 GN=BcDNA:AT09463 PE=4 SV=1,12,91,12,FBgn0036941,CG7335,0,0.98,-0.03,0.685955599,0.887460075,65.33,26.04932643,99.6,100.4,4,27.9,8,8,107.7,108.5,103.3,102.8,99.4,102.3,106,112.6,103.1,109.9,116.4,112.2,49.7,55.4,103.7,107.1,62434435.9,62881175.32,59869115.14,59579799.1,57651116.42,59297139.28,61449578.55,65299336.51,59792849.08,63718801.83,67487747.62,65025989.94,28785433.84,32124196.73,60126073.71,62066234.31,29754602.93,30091173.6,56006460.34,57153909.63,50111823.68,59297139.28,39297675.48,23370482.45,24453323.65,27991853.38,29174377,31959728.07,16238436.66,18677674.53,23092707.83,25694997.67,9,10,9,8,13,12,9,10,14,15,11,11,8,8,10,10,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VXJ0,Peroxisomal multifunctional enzyme type 2 OS=Drosophila melanogaster OX=7227 GN=Mfe2 PE=1 SV=1,3,8,3,FBgn0030731,Mfe2,0,0.929,-0.11,0.805467695,0.92672247,25.21,20.38887723,101.6,98.4,18.8,22.32,6,2,,,261.8,230.7,211.9,176.8,176.2,163,219.7,159.8,,,,,,,,,1383247.293,1218592.106,1119459.077,934114.6875,930852.7767,860955.515,1160684.008,844268.0187,,,,,,,,,1294002.5,1168975.125,973062.4375,934114.6875,595290.5,308134,474681.875,370889.375,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,Not Found,High,High,Peak Found,High,High,Peak Found,High,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q960M4,Peroxiredoxin-5 OS=Drosophila melanogaster OX=7227 GN=Prx5 PE=1 SV=1,2,8,2,FBgn0038570,Prx5,0,0.434,-1.2,0.337767808,0.629589259,60.91,20.31738458,99.5,100.5,44.29,64.49,8,6,79.4,71.3,154.5,123.5,234.9,190,90.7,102.8,117,110.5,22.8,13.3,,,154.4,134.8,791165.4664,710598.3975,1539711.875,1230606.153,2340725.014,1893460.188,904235.7559,1024856.487,1166262.388,1101313.872,227683.3735,133043.5686,,,1538892.161,1342932.866,377048.5625,340049.9375,1440372.25,1180500,2034618,1893460.188,578268.625,366793.7813,476963.25,483810.3594,98425.57813,65389.79688,,,591044.5313,555965.0469,1,1,1,1,2,2,1,1,2,2,1,1,,,2,2,High,Peak Found,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,High,Peak Found
FALSE,High,Q9VEJ0,Peroxiredoxin 3 OS=Drosophila melanogaster OX=7227 GN=Prx3 PE=1 SV=2,2,8,2,FBgn0038519,Prx3,0,0.469,-1.09,0.38147715,0.684229653,49.97,20.68522415,149.1,50.9,51.51,63.65,7,7,24.3,,274.1,273.1,142.5,135.5,161.1,162.7,55,118.9,25.7,19.3,36.3,,106,65.6,280182.9912,,3158308.045,3146317.881,1641711.684,1561763.688,1855677.216,1875127.909,633404.8421,1369990.652,295574.8697,222483.6615,417880.2858,,1220956.642,755979.6951,133527.8125,,2954539.313,3018210.375,1427017.75,1561763.688,1186725.813,671103.9688,259041.9063,601840.8438,127774.4922,109348.8516,235734.5938,,468934.5781,312970.4375,1,,2,2,2,2,2,2,1,2,1,1,1,,2,1,Peak Found,Not Found,High,High,High,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,High
FALSE,High,Q7JX87,Peroxiredoxin 2540-2 OS=Drosophila melanogaster OX=7227 GN=Prx2540-2 PE=1 SV=1,5,12,5,FBgn0033518,Prx2540-2,0,0.433,-1.21,0.157962317,0.371058972,49.16,22.61348555,152.3,47.7,60.05,81.91,8,8,51.2,51.8,131.5,144.9,295.8,295.4,139.9,142.9,47.4,60.3,43.6,31.5,2.1,2.6,45.1,114.1,2669893.636,2705463.495,6863902.396,7558806.744,15432472.02,15413735.19,7298733.114,7454649.368,2475018.497,3146928.148,2274957.325,1644399.086,107894.4597,135602.4769,2351795.814,5955003.151,1272400.781,1294673.188,6421054.938,7251037.5,13414299.06,15413735.19,4667619.406,2668001.875,1012201.781,1382454.609,983444.625,808208.3438,60865.41406,78842.09375,903257.6094,2465330.688,3,3,4,4,5,5,4,3,2,3,3,2,1,1,3,3,High,High,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High
FALSE,High,Q9VTR6,Pericardin OS=Drosophila melanogaster OX=7227 GN=prc PE=1 SV=2,2,4,2,FBgn0028573,prc,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,25.29,,2,,,,,,657,943,,,,,,,,,,,,,,,317333.8449,455525.3438,,,,,,,,,,,,,,,275834.6875,455525.3438,,,,,,,,,,,,,,,1,1,,,,,,,,,,,Not Found,Not Found,High,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found
FALSE,High,Q7K3D4,Peptidylprolyl isomerase OS=Drosophila melanogaster OX=7227 GN=zda PE=1 SV=1,1,2,1,FBgn0034368,CG5482,0,0.491,-1.03,0.456821517,0.741730267,57.62,19.72865073,129.5,70.5,67.49,48.87,8,4,81.2,56.8,327.9,339.3,118.2,117,129.2,122.4,126.8,85.5,,,,,50.1,45.8,592470.2192,414379.1947,2393857.411,2476981.63,862757.2217,854301.75,943193.3599,893806.9937,925627.6584,624373.3204,,,,,365503.3291,334204.8191,282355.6563,198297.125,2239409.75,2376127.25,749930.625,854301.75,603182.4375,319891.4688,378551.5,274289,,,,,140379.3906,138358.5156,1,1,1,1,1,1,1,1,1,1,,,,,1,1,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found
FALSE,High,X2J5E8,Peptidylprolyl isomerase OS=Drosophila melanogaster OX=7227 GN=Fkbp59 PE=4 SV=1,2,7,2,FBgn0029174,FKBP59,0,0.796,-0.33,0.998073766,0.998740237,38,20.48980398,136.8,63.2,42.06,33.65,8,8,136.1,125.1,214.4,229.6,58.2,110.7,123.4,98.9,62.7,67.3,81.2,103.8,51.7,52.5,38.7,45.7,1985299.527,1824667.033,3127932.049,3350495.951,849008.4168,1614432.375,1801093.706,1442267.007,914922.8768,982320.4076,1184060.444,1514853.066,754387.1379,765327.0576,565264.6261,667203.8514,946141.3125,873176.625,2926123.125,3214075,737979.8125,1614432.375,1151819.063,516184.0469,374173.5938,431536.1875,511859.2188,744537.5625,425564.8125,444977.0313,217102,276217.8438,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,Peak Found,High,High,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found
FALSE,High,Q7K2I4,Peptidyl-prolyl cis-trans isomerase OS=Drosophila melanogaster OX=7227 GN=Dmel\CG7768 PE=2 SV=1,5,39,4,FBgn0036415,CG7768,0,0.908,-0.14,0.824985101,0.931899249,46.36,23.57205186,90.8,109.2,54.14,20.27,8,8,55.6,58.1,174.6,170.8,71.5,74.3,201.3,82.8,59,69.8,103.9,96,79.4,92.6,98.3,112.2,6141558.263,6420420.762,19292108.58,18874676.78,7905404.727,8214186.125,22244172.54,9147906.609,6516896.143,7712784.497,11488337.76,10609116.35,8773705.408,10235393.77,10862669.55,12399277.19,2926904.438,3072429.781,18047414.13,18106163.28,6871579.813,8214186.125,14225390.88,3274014.75,2665197.813,3388248.469,4966310.313,5214291.609,4949422,5951070.313,4172041.156,5133216.188,3,3,3,5,3,3,4,3,4,4,5,5,3,3,5,5,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High
FALSE,High,Q9W227,Peptidyl-prolyl cis-trans isomerase OS=Drosophila melanogaster OX=7227 GN=Dmel\CG2852 PE=1 SV=1,3,20,3,FBgn0034753,CG2852,0,0.559,-0.84,0.270686356,0.54698119,50.45,23.12158996,151.2,48.8,44.45,18.31,8,8,56.1,48.5,151.2,150.4,167.8,166.5,226.5,220.1,66.8,54.1,33.7,52.5,49.9,48.7,58.2,48.8,3054104.437,2642873.802,8234120.907,8186682.488,9137730.365,9067287,12333484.4,11983167.2,3638752.107,2947216.883,1832772.584,2857654.871,2715232.513,2650052.698,3170953.919,2656237.753,1455505.5,1264721.5,7702869.25,7853348.25,7942748.75,9067287,7887397.75,4288748,1488130.844,1294720.875,792291.9375,1404513.375,1531716.75,1540795.625,1217872.844,1099664.313,3,3,3,3,3,3,3,3,3,2,1,2,1,1,2,2,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found
FALSE,High,P25007,Peptidyl-prolyl cis-trans isomerase OS=Drosophila melanogaster OX=7227 GN=Cyp1 PE=1 SV=2,7,65,6,FBgn0004432,Cyp1,2,1.799,0.85,0.015213226,0.054127057,124.62,26.06934559,105.5,94.5,22.14,27.13,8,8,70.2,65.8,124.1,120.9,104.6,104.6,121.3,110.4,61.2,66,98.5,93.9,132.3,83.3,122.8,120,37809681.25,35482566.16,66894820.11,65178337.19,56380685.57,56350660.16,65396240.79,59487415.1,33007971.8,35576422.74,53075566.97,50600556.5,71295191.88,44906885.58,66173802.19,64651767.58,18019095.33,16979836.22,62578878.63,62524494.03,49007532.72,56350660.16,41821609.02,21290409.14,13499183.09,15628825.09,22944114.38,24869748.66,40219038,26109795.06,25415467.63,26765390.81,7,6,7,7,8,8,7,7,5,6,5,5,4,4,6,6,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,P48375,Peptidyl-prolyl cis-trans isomerase Fkbp12 OS=Drosophila melanogaster OX=7227 GN=Fkbp12 PE=3 SV=2,2,4,2,FBgn0013954,FK506-bp2,0,0.574,-0.8,0.611250116,0.851410079,72.02,19.97436929,131.3,68.7,62.59,25.04,8,6,51.9,41.2,296.4,266.3,178.4,140.8,118.4,98.8,45.6,68.4,66.9,60.5,,,68.6,97.8,403535.0728,320419.2307,2303028.802,2069233.494,1386259.037,1094069.531,920173.5217,767491.6569,354649.7495,531270.1656,519563.0548,469793.7899,,,533223.5088,760129.6917,192314.1563,153333.5,2154441.25,1984981.25,1204971.781,1094069.531,588461,274683.5,145040.1719,233388.5156,224602.6719,230899.7031,,,204795.9219,314688.5078,1,1,2,2,2,2,1,1,1,1,1,1,,,1,2,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found
FALSE,Low,Q9VGY2,Peptide deformylase OS=Drosophila melanogaster OX=7227 GN=CG6482 PE=2 SV=2,1,1,1,FBgn0051278,CG31278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,Medium,Q9W174,Peptidase S1 domain-containing protein OS=Drosophila melanogaster OX=7227 GN=Dmel\CG15873 PE=4 SV=3,1,2,1,FBgn0035003,CG15873,0,1.188,0.25,0.544131954,0.814597137,62.58,19.6544233,84.8,115.2,32.81,54.26,3,7,,,114.8,,,,137.1,211.6,,186.4,215.3,251.4,37.6,40.8,173.4,231.7,,,558516.9176,,,,667355.3146,1029634.04,,906985.4251,1047465.463,1223275.348,183051.2133,198532.4448,843568.8055,1127534.352,,,522482.3438,,,,426781,368503.6563,,398441.3125,452810.375,601229.5625,103262.8359,115430.8828,323990.6875,466791.5313,,,1,,,,1,1,,1,1,1,1,1,1,1,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High
FALSE,High,Q9VEK4,Peptidase A1 domain-containing protein OS=Drosophila melanogaster OX=7227 GN=Dmel\CG5860 PE=3 SV=2,1,5,1,FBgn0038506,CG5860,0,0.48,-1.06,0.444790547,0.734556376,73.31,18.76595783,135.1,64.9,35.97,66.35,7,3,155,170.9,,86.4,194.5,168,275.6,278.5,,154,35,82,,,,,493622.42,544205.3942,,275116.5085,619469.7501,535148.9375,877642.0928,886874.6707,,490438.8549,111455.2489,261174.5565,,,,,235247.4063,260424.1875,,263914.6875,538458.9375,535148.9375,561261.6875,317410.4063,,215451.2031,48181.15234,128365.1016,,,,,1,1,,1,1,1,1,1,,1,1,1,,,,,High,Peak Found,Not Found,Peak Found,High,High,High,High,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found
FALSE,Medium,Q7KTI8,"PDGF-and VEGF-receptor related, isoform E OS=Drosophila melanogaster OX=7227 GN=Pvr PE=1 SV=1",1,2,1,FBgn0032006,Pvr,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,14.41,,2,,,,718.5,881.5,,,,,,,,,,,,,,,106040.6006,130098.9505,,,,,,,,,,,,,,,99199.03906,124801.7578,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9W4W8,"Paraplegin, isoform A OS=Drosophila melanogaster OX=7227 GN=Spg7 PE=1 SV=1",6,37,6,FBgn0024992,CG2658,0,1.106,0.14,0.62575395,0.855671293,54.98,22.10216516,92.1,107.9,17.28,28.72,8,8,95.4,82.8,109.7,95.9,78.9,61.7,101.7,80.5,76,76.2,141.5,103.1,143,158.6,105.3,89.7,3953636.58,3429670.335,4546259.399,3973716.234,3271697.017,2558872.578,4216668.774,3334515.686,3150389.02,3159772.877,5862498.552,4270664.45,5927871.093,6572748.584,4362132.227,3715574.272,1884198.758,1641235.313,4252942.375,3811919.844,2843842.656,2558872.578,2696605.656,1193415.5,1288406.281,1388097.336,2534308.063,2098995.719,3344030.172,3821532.406,1675370.414,1538222.406,4,3,4,4,4,4,3,3,2,4,3,5,4,4,4,3,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High
FALSE,High,Q868Z9,Papilin OS=Drosophila melanogaster OX=7227 GN=Ppn PE=1 SV=2,5,7,5,FBgn0003137,Ppn,0,1.089,0.12,0.570249949,0.827229539,57.76,21.21507719,124.7,75.3,47.88,52.13,6,7,,,229.9,257.3,151.7,132.6,72.1,89.7,85.5,91.6,,55.2,69.3,42.7,139.2,183.1,,,3267338.24,3656316.109,2155082.633,1884087.531,1024576.721,1274519.549,1215582.988,1302110.485,,784123.8354,984968.5403,607289.4508,1977547.245,2601731.59,,,3056535.063,3507443.188,1873252.898,1884087.531,655227.9844,456147.6172,497133.7656,572020.8906,,385390.2813,555640.375,353090.6875,759519.4219,1077099.133,,,3,3,4,3,2,3,2,2,,1,1,1,2,3,Not Found,Not Found,High,High,High,High,High,High,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found
FALSE,High,Q6NN55,"Oysgedart, isoform A OS=Drosophila melanogaster OX=7227 GN=oys PE=2 SV=1",3,13,3,FBgn0033476,oys,0,1.341,0.42,0.494221298,0.776465371,26.28,22.89498566,87.6,112.4,7.37,16.66,8,8,87,86.4,79.4,86.8,78.1,83.2,96.4,93.8,104.8,99.6,140.2,135.9,125,117.9,90.7,94.7,5843314.839,5803315.871,5332658.819,5823790.714,5240101.775,5588162.625,6472290.94,6298594.165,7033304.255,6687618.294,9413739.039,9122888.555,8392705.301,7911782.914,6088671.748,6359746.685,2784769.5,2777120.25,4988604.625,5586665.5,4554830.375,5588162.625,4139100.625,2254252.375,2876391.875,2937890,4069479,4483823.125,4734492.25,4600074.75,2338484.938,2632891.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VC05,Oxysterol-binding protein OS=Drosophila melanogaster OX=7227 GN=Osbp PE=1 SV=1,4,28,4,FBgn0020626,Osbp,0,1.175,0.23,0.658810367,0.871404633,43.61,22.84895635,89.8,110.2,26.1,44.15,8,7,147,132.6,83.3,74.9,93.9,76.3,125.1,106.2,122.5,117.6,137.9,142.1,2.5,,125.3,112.8,8944801.453,8067948.569,5071059.094,4559084.431,5718327.008,4641732.125,7612946.165,6466367.403,7455785.862,7160235.892,8395965.801,8650918.132,151259.0757,,7624316.954,6865277.507,4262856.094,3860838.156,4743882.875,4373453.813,4970515.969,4641732.125,4868562.078,2314298.031,3049173.063,3145512.273,3629504.32,4251853.625,85328.25781,,2928282.406,2842178.063,3,4,3,3,4,3,4,3,3,4,3,3,1,,3,4,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Not Found,High,High
FALSE,Low,E1JIN6,"Osa, isoform D OS=Drosophila melanogaster OX=7227 GN=osa PE=1 SV=1",1,1,1,FBgn0261885,osa,0,3.622,1.86,0.024245475,0.081496946,33.35,19.20185123,44.1,155.9,19.78,39.5,4,8,44.1,63.3,,,,,42.9,59,166.9,177.8,183.3,204.7,78.9,73,262,244.1,258987.5006,371560.3046,,,,,251837.7459,346451.2592,979717.1674,1043629.973,1075592.609,1201578.513,463104.6017,428231.8092,1537628.48,1432884.416,123426.6016,177806.5625,,,,,161052.9844,123994.1094,400672.3438,458469.6563,464969.5,590565.75,261246.5313,248982.8594,590559.1875,593204.375,1,1,,,,,1,1,1,1,1,1,1,1,1,1,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found
FALSE,Low,Q7JXW8,Off-track2 OS=Drosophila melanogaster OX=7227 GN=otk2 PE=2 SV=1,1,3,1,FBgn0267728,CG8964; otk2,0,100,6.64,1E-17,7.64322E-17,,,,200,,22.75,,4,,,,,,,,,,,498.4,456.2,,,327.2,318.2,,,,,,,,,,,8753918.002,8012939.533,,,5746930.152,5588308.855,,,,,,,,,,,3784244,3938292.5,,,2207231.75,2313521.75,,,,,,,,,,,1,1,,,1,1,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,High,Not Found,Not Found,High,Peak Found
FALSE,High,Q7K084,"Odorant-binding protein 44a, isoform A OS=Drosophila melanogaster OX=7227 GN=Obp44a PE=1 SV=1",4,22,4,FBgn0033268,Obp44a,0,3.795,1.92,0.004336099,0.017752913,77.53,23.14030531,52.9,147.1,30.83,58.55,8,8,52.8,53.6,27.6,34.9,29.2,34.3,59.3,58.2,77.4,79,302.8,296.4,108.8,108.3,130.8,146.4,5626764.827,5716150.725,2941589.811,3716406.117,3112637.72,3652313.375,6324485.309,6202994.003,8249480.467,8423978.255,32278865.11,31594674.02,11596905.65,11547228.94,13946747.21,15608536.44,2681567.484,2735408.219,2751803.375,3565086.531,2705584.25,3652313.375,4044577.313,2220037.297,3373768.25,3700677.938,13953877.75,15528517,6542045.5,6713798.5,5356547.313,6461827.625,4,4,2,3,2,3,4,3,4,4,4,4,1,1,4,4,High,High,Peak Found,High,High,Peak Found,High,Peak Found,High,Peak Found,High,High,High,High,High,High
FALSE,Low,Q9VNB3,Odorant receptor 83a OS=Drosophila melanogaster OX=7227 GN=Or83a PE=3 SV=2,1,2,1,FBgn0037322,Or83a,0,100,6.64,1E-17,7.64322E-17,,,,200,,32.07,,2,,,,,,,,,,,,,981.4,618.6,,,,,,,,,,,,,,,47645780.64,30032770.63,,,,,,,,,,,,,,,26877934,17461676,,,,,,,,,,,,,,,1,1,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found
FALSE,Medium,Q9W5G6,Odorant receptor 1a OS=Drosophila melanogaster OX=7227 GN=Or1a PE=2 SV=2,1,3,1,FBgn0029521,Or1a,0,16.868,4.08,6.19609E-08,4.11539E-07,99.03,20.9732646,7.2,192.8,75.89,59.69,4,6,10.3,,11.8,36.6,9.9,,,,,,426.4,376.6,75.4,64.2,288.5,300.4,167014.9677,,191086.6525,593359.1561,159651.6172,,,,,,6905562.615,6099188.121,1220479.635,1039018.539,4671794.565,4865655.041,79594.92188,,178758.0625,569199.5625,138773.2656,,,,,,2985215.75,2997699.75,688496.875,604106.9375,1794302.875,2014348,1,,1,1,1,,,,,,1,1,1,1,1,1,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Peak Found,Peak Found,Peak Found,High
FALSE,High,Q7KE33,Odorant binding protein c OS=Drosophila melanogaster OX=7227 GN=Obp51a PE=2 SV=1,3,9,3,FBgn0043530,Obp51a,0,1.413,0.5,0.386855251,0.686188731,77.49,22.625577,103.5,96.5,67.31,32.16,8,6,244.2,240.9,144.1,149.4,50.5,32.8,61.8,73.7,94.3,97.9,,,93.3,47.8,131.5,137.7,13419112.4,13240561.42,7920624.922,8207635.238,2775141.207,1800635.469,3394465.63,4052596.608,5184604.307,5381623.993,,,5129614.432,2626016.318,7226521.903,7565635.211,6395194.5,6336141.625,7409599.5,7873447.875,2412223.656,1800635.469,2170797.781,1450415.012,2120333.938,2364162.938,,,2893717.688,1526820.375,2775500.688,3132121.375,3,3,3,3,3,3,3,3,2,2,,,2,2,2,2,High,High,High,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Not Found,Not Found,Peak Found,Peak Found,High,High
FALSE,High,Q8MVX6,Odorant binding protein b OS=Drosophila melanogaster OX=7227 GN=Obp22a PE=2 SV=1,1,3,1,FBgn0043539,Obp22a,0,1.459,0.55,0.350919974,0.648935296,56.9,22.59451464,81.5,118.5,36.19,41.49,8,4,117.8,128.5,106.6,82,82.4,76.4,122.9,205.7,144.8,91.2,,,258.4,183.3,,,4829954.016,5266712.632,4371225.974,3362318.579,3376531.375,3134095.5,5037983.299,8432746.247,5938054.564,3740797.208,,,10593564.03,7516297.802,,,2301828.5,2520334,4089201.813,3225416.25,2934967.359,3134095.5,3221845.25,3018060.5,2428470.5,1643343,,,5976040.5,4370131.5,,,1,1,1,1,1,1,1,1,1,1,,,1,1,,,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found
